id,country,region_name,region_code,car_manufacturer,car_model,base_price,tax_rate,tax_amount,total_price,fuel_type,transmission,manufacturing_year,tag,status
CAR-04801,New Zealand,Oceania,R6,Hulme,CanAm,33420.6,0.1991,6654.04,40074.64,Diesel,Automatic,2025,Electric-Vehicle|Sedan,Discontinued
CAR-04802,Mexico,North America,R3,Mastretta,MXT,21009.67,0.1039,2182.9,23192.57,Hybrid,Manual,2025,Luxury|Sedan,Active
CAR-04803,Canada,North America,R3,Campagna,T-Rex,17103.25,0.2184,3735.35,20838.6,Petrol,Automatic,2025,SUV|Economy,Discontinued
CAR-04804,New Zealand,Oceania,R6,Hulme,CanAm,34971.4,0.1705,5962.62,40934.02,Electric,Manual,2022,Premium|Economy|Electric-Vehicle,Discontinued
CAR-04805,United Kingdom,Europe,R2,Aston Martin,DB11,264224.64,0.1305,34481.32,298705.96,Petrol,Automatic,2025,Luxury|Economy,Pending_Launch
CAR-04806,United Kingdom,Europe,R2,Land Rover,Discovery,16345.42,0.2665,4356.05,20701.47,Petrol,Manual,2024,Luxury|Sedan,Discontinued
CAR-04807,Canada,North America,R3,Campagna,T-Rex,24647.65,0.1819,4483.41,29131.06,Hybrid,Automatic,2023,SUV|Sedan,Discontinued
CAR-04808,Argentina,South America,R4,Purasangre,Sprint,12123.93,0.2376,2880.65,15004.58,Diesel,Manual,2026,Economy|Sedan,Pending_Launch
CAR-04809,Germany,Europe,R2,Volkswagen,Jetta,12030.34,0.2082,2504.72,14535.06,Hybrid,Automatic,2024,Premium|Electric-Vehicle,Active
CAR-04810,Canada,North America,R3,Campagna,T-Rex,15110.35,0.2269,3428.54,18538.89,Electric,Automatic,2022,Luxury|Electric-Vehicle,Pending_Launch
CAR-04811,United Kingdom,Europe,R2,Aston Martin,DB11,266632.18,0.1453,38741.66,305373.84,Diesel,Automatic,2023,Premium|Sedan,Active
CAR-04812,New Zealand,Oceania,R6,Hulme,CanAm,30478.03,0.0943,2874.08,33352.11,Petrol,Manual,2024,Electric-Vehicle|Sedan,Active
CAR-04813,France,Europe,R2,Peugeot,208,31024.67,0.2706,8395.28,39419.95,Hybrid,Manual,2025,Luxury|Electric-Vehicle,Active
CAR-04814,India,Asia,R1,Tata Motors,Nexon,33162.85,0.2557,8479.74,41642.59,Diesel,Automatic,2022,Luxury|Sports,Pending_Launch
CAR-04815,South Korea,Asia,R1,Hyundai,Elantra,15570.3,0.1225,1907.36,17477.66,Diesel,Manual,2026,Sports|Commercial,Discontinued
CAR-04816,Mexico,North America,R3,Mastretta,MXT,27406.04,0.1108,3036.59,30442.63,Petrol,Automatic,2023,Economy,Active
CAR-04817,Brazil,South America,R4,Troller,T4,17832.03,0.1882,3355.99,21188.02,Electric,Manual,2026,Premium|Electric-Vehicle,Active
CAR-04818,Australia,Oceania,R6,Holden,Commodore,26067.94,0.2123,5534.22,31602.16,Diesel,Automatic,2026,Electric-Vehicle|Sedan,Discontinued
CAR-04819,France,Europe,R2,Peugeot,3008,12199.92,0.1903,2321.64,14521.56,Electric,Manual,2024,Commercial|Economy|Electric-Vehicle,Discontinued
CAR-04820,China,Asia,R1,Geely,Boyue,29843.77,0.2392,7138.63,36982.4,Hybrid,Automatic,2023,Economy|Sedan,Discontinued
CAR-04821,India,Asia,R1,Mahindra,XUV700,20045.04,0.2152,4313.69,24358.73,Electric,Manual,2022,Sports|Electric-Vehicle,Active
CAR-04822,France,Europe,R2,Peugeot,208,17420.64,0.2318,4038.1,21458.74,Electric,Manual,2024,Luxury|Economy|Electric-Vehicle,Active
CAR-04823,South Korea,Asia,R1,Hyundai,Elantra,30219.51,0.2066,6243.35,36462.86,Hybrid,Manual,2022,Luxury|Premium,Discontinued
CAR-04824,Egypt,Africa,R5,EGA,7-Series Assy,13372.73,0.1365,1825.38,15198.11,Diesel,Manual,2023,Commercial|Sedan,Pending_Launch
CAR-04825,India,Asia,R1,Tata Motors,Safari,37388.04,0.21,7851.49,45239.53,Petrol,Automatic,2025,Premium|Sedan,Active
CAR-04826,France,Europe,R2,Renault,Clio,25510.26,0.1852,4724.5,30234.76,Electric,Manual,2023,Luxury|Sports|Electric-Vehicle,Discontinued
CAR-04827,Germany,Europe,R2,BMW,3 Series,50769.65,0.0828,4203.73,54973.38,Electric,Automatic,2023,SUV|Sports|Electric-Vehicle,Active
CAR-04828,Australia,Oceania,R6,Holden,Commodore,16555.53,0.2506,4148.82,20704.35,Electric,Automatic,2026,SUV|Premium|Electric-Vehicle,Discontinued
CAR-04829,United Kingdom,Europe,R2,Aston Martin,DB11,166734.01,0.1663,27727.87,194461.88,Electric,Automatic,2025,Luxury|Electric-Vehicle,Active
CAR-04830,Canada,North America,R3,Campagna,T-Rex,22674.1,0.1801,4083.61,26757.71,Hybrid,Manual,2022,Commercial|Economy,Pending_Launch
CAR-04831,China,Asia,R1,BYD,Han,33633.27,0.2098,7056.26,40689.53,Electric,Automatic,2024,Sports|Commercial|Electric-Vehicle,Pending_Launch
CAR-04832,New Zealand,Oceania,R6,Hulme,CanAm,33492.66,0.0906,3034.43,36527.09,Electric,Automatic,2024,Premium|Economy|Electric-Vehicle,Pending_Launch
CAR-04833,Italy,Europe,R2,Ferrari,Roma,307086.04,0.2743,84233.7,391319.74,Diesel,Manual,2026,SUV|Premium,Active
CAR-04834,China,Asia,R1,BYD,Han,20751.51,0.1256,2606.39,23357.9,Petrol,Automatic,2023,Sedan,Active
CAR-04835,Egypt,Africa,R5,EGA,7-Series Assy,26585.49,0.116,3083.92,29669.41,Electric,Automatic,2022,Sports|Electric-Vehicle,Discontinued
CAR-04836,South Korea,Asia,R1,Hyundai,Creta,17968.24,0.1797,3228.89,21197.13,Hybrid,Manual,2024,SUV|Premium,Pending_Launch
CAR-04837,Australia,Oceania,R6,Holden,Commodore,37736.32,0.191,7207.64,44943.96,Diesel,Manual,2022,Luxury|Economy,Pending_Launch
CAR-04838,Canada,North America,R3,Campagna,T-Rex,28355.8,0.2512,7122.98,35478.78,Electric,Manual,2025,Premium|Commercial|Electric-Vehicle,Discontinued
CAR-04839,Egypt,Africa,R5,EGA,7-Series Assy,32706.58,0.1925,6296.02,39002.6,Diesel,Automatic,2022,Commercial|Electric-Vehicle,Active
CAR-04840,South Korea,Asia,R1,Kia,EV6,25674.81,0.2261,5805.07,31479.88,Diesel,Manual,2022,SUV|Premium,Discontinued
CAR-04841,Brazil,South America,R4,Troller,T4,17150.81,0.0888,1522.99,18673.8,Petrol,Automatic,2025,Commercial,Active
CAR-04842,India,Asia,R1,Mahindra,XUV700,22081.47,0.2247,4961.71,27043.18,Electric,Automatic,2023,SUV|Sports|Electric-Vehicle,Pending_Launch
CAR-04843,India,Asia,R1,Maruti Suzuki,Ertiga,15288.44,0.1419,2169.43,17457.87,Petrol,Manual,2023,Electric-Vehicle,Pending_Launch
CAR-04844,Italy,Europe,R2,Ferrari,SF90,329356.51,0.0912,30037.31,359393.82,Electric,Automatic,2025,Luxury|Economy|Electric-Vehicle,Discontinued
CAR-04845,France,Europe,R2,Peugeot,208,32293.6,0.162,5231.56,37525.16,Diesel,Automatic,2022,Sports|Economy,Pending_Launch
CAR-04846,South Africa,Africa,R5,Birkin,S3,27189.55,0.2643,7186.2,34375.75,Petrol,Automatic,2022,Sports|Economy,Active
CAR-04847,India,Asia,R1,Tata Motors,Altroz,13453.23,0.2404,3234.16,16687.39,Hybrid,Automatic,2026,Economy|Sedan,Active
CAR-04848,Brazil,South America,R4,Troller,T4,25353.53,0.13,3295.96,28649.49,Petrol,Automatic,2025,Commercial|Sedan,Discontinued
CAR-04849,South Korea,Asia,R1,Hyundai,Santa Fe,20258.38,0.2723,5516.36,25774.74,Hybrid,Automatic,2025,Premium|Sedan,Discontinued
CAR-04850,South Africa,Africa,R5,Birkin,S3,20714.45,0.2346,4859.61,25574.06,Petrol,Manual,2022,Commercial|Economy,Discontinued
CAR-04851,China,Asia,R1,NIO,EC6,29085.53,0.2185,6355.19,35440.72,Diesel,Automatic,2023,Electric-Vehicle|Sedan,Pending_Launch
CAR-04852,South Africa,Africa,R5,Birkin,S3,30757.38,0.1478,4545.94,35303.32,Electric,Automatic,2023,SUV|Sedan|Electric-Vehicle,Pending_Launch
CAR-04853,United Kingdom,Europe,R2,Land Rover,Range Rover,32750.54,0.1827,5983.52,38734.06,Electric,Manual,2025,Commercial|Sedan|Electric-Vehicle,Pending_Launch
CAR-04854,New Zealand,Oceania,R6,Hulme,CanAm,33297.24,0.1208,4022.31,37319.55,Diesel,Manual,2026,Commercial|Electric-Vehicle,Discontinued
CAR-04855,Brazil,South America,R4,Troller,T4,33480.83,0.1048,3508.79,36989.62,Petrol,Manual,2026,Sports|Economy,Pending_Launch
CAR-04856,United Kingdom,Europe,R2,Jaguar,I-Pace,12355.95,0.0815,1007.01,13362.96,Diesel,Automatic,2026,Luxury|Commercial,Discontinued
CAR-04857,Canada,North America,R3,Campagna,T-Rex,35184.42,0.0885,3113.82,38298.24,Electric,Automatic,2025,SUV|Premium|Electric-Vehicle,Discontinued
CAR-04858,Australia,Oceania,R6,Holden,Commodore,27878.01,0.2021,5634.15,33512.16,Diesel,Automatic,2025,Sports|Electric-Vehicle,Discontinued
CAR-04859,United Kingdom,Europe,R2,Land Rover,Range Rover,34327.32,0.2355,8084.08,42411.4,Petrol,Manual,2026,Commercial|Sedan,Discontinued
CAR-04860,United Kingdom,Europe,R2,Land Rover,Defender,22622.8,0.2619,5924.91,28547.71,Hybrid,Manual,2025,Economy|Sedan,Discontinued
CAR-04861,South Korea,Asia,R1,Kia,EV6,20275.29,0.1995,4044.92,24320.21,Electric,Manual,2024,Sports|Electric-Vehicle,Discontinued
CAR-04862,Egypt,Africa,R5,EGA,7-Series Assy,14503.52,0.1077,1562.03,16065.55,Electric,Manual,2022,Commercial|Electric-Vehicle,Discontinued
CAR-04863,Brazil,South America,R4,Troller,T4,20783.97,0.1476,3067.71,23851.68,Electric,Automatic,2022,SUV|Economy|Electric-Vehicle,Pending_Launch
CAR-04864,Argentina,South America,R4,Purasangre,Sprint,34462.56,0.1003,3456.59,37919.15,Petrol,Manual,2022,Premium|Electric-Vehicle,Discontinued
CAR-04865,Canada,North America,R3,Campagna,T-Rex,14632.04,0.1353,1979.72,16611.76,Electric,Manual,2026,Luxury|Electric-Vehicle,Active
CAR-04866,South Korea,Asia,R1,Kia,Sportage,19616.93,0.1154,2263.79,21880.72,Hybrid,Automatic,2025,Sports|Economy,Discontinued
CAR-04867,France,Europe,R2,Peugeot,3008,29243.16,0.1763,5155.57,34398.73,Diesel,Manual,2023,Sports|Premium,Active
CAR-04868,Canada,North America,R3,Campagna,T-Rex,20057.04,0.2111,4234.04,24291.08,Electric,Manual,2022,Luxury|Economy|Electric-Vehicle,Active
CAR-04869,Mexico,North America,R3,Mastretta,MXT,26615.3,0.1003,2669.51,29284.81,Hybrid,Manual,2022,Luxury|Premium,Pending_Launch
CAR-04870,South Korea,Asia,R1,Kia,EV6,23593.81,0.0936,2208.38,25802.19,Petrol,Automatic,2024,Premium|Commercial,Active
CAR-04871,Argentina,South America,R4,Purasangre,Sprint,24543.37,0.1596,3917.12,28460.49,Petrol,Manual,2022,Luxury|Sports,Pending_Launch
CAR-04872,Germany,Europe,R2,Volkswagen,Tiguan,23794.43,0.2631,6260.31,30054.74,Electric,Automatic,2024,Premium|Commercial|Electric-Vehicle,Discontinued
CAR-04873,USA,North America,R3,Ford,Explorer,23087.36,0.2486,5739.52,28826.88,Hybrid,Manual,2025,Luxury|Premium,Pending_Launch
CAR-04874,France,Europe,R2,Renault,Megane,23278.92,0.2404,5596.25,28875.17,Diesel,Manual,2026,Economy|Sedan,Pending_Launch
CAR-04875,France,Europe,R2,Peugeot,5008,30213.74,0.1441,4353.8,34567.54,Hybrid,Manual,2025,Premium|Economy,Discontinued
CAR-04876,India,Asia,R1,Maruti Suzuki,Ertiga,16803.16,0.2144,3602.6,20405.76,Diesel,Manual,2023,Luxury|SUV,Pending_Launch
CAR-04877,Germany,Europe,R2,BMW,i4,89014.22,0.1763,15693.21,104707.43,Electric,Automatic,2025,Electric-Vehicle|Sedan,Discontinued
CAR-04878,Argentina,South America,R4,Purasangre,Sprint,33599.7,0.1355,4552.76,38152.46,Electric,Automatic,2026,Sports|Economy|Electric-Vehicle,Pending_Launch
CAR-04879,New Zealand,Oceania,R6,Hulme,CanAm,23474.0,0.1753,4114.99,27588.99,Electric,Automatic,2025,Commercial|Electric-Vehicle,Pending_Launch
CAR-04880,Brazil,South America,R4,Troller,T4,21533.86,0.2351,5062.61,26596.47,Diesel,Automatic,2025,Economy|Electric-Vehicle,Discontinued
CAR-04881,Germany,Europe,R2,Mercedes-Benz,C-Class,61918.17,0.1089,6742.89,68661.06,Hybrid,Manual,2025,SUV|Premium,Discontinued
CAR-04882,New Zealand,Oceania,R6,Hulme,CanAm,18749.28,0.2054,3851.1,22600.38,Electric,Automatic,2025,Electric-Vehicle|Sedan,Discontinued
CAR-04883,Canada,North America,R3,Campagna,T-Rex,32216.45,0.1968,6340.2,38556.65,Petrol,Manual,2023,Economy|Electric-Vehicle,Discontinued
CAR-04884,Australia,Oceania,R6,Holden,Colorado,37184.45,0.255,9482.03,46666.48,Hybrid,Automatic,2023,Sports|Commercial,Pending_Launch
CAR-04885,India,Asia,R1,Mahindra,XUV700,29281.65,0.2483,7270.63,36552.28,Hybrid,Automatic,2025,Economy|Sedan,Active
CAR-04886,United Kingdom,Europe,R2,Land Rover,Discovery,20591.94,0.1863,3836.28,24428.22,Hybrid,Automatic,2023,SUV|Commercial,Active
CAR-04887,South Korea,Asia,R1,Kia,Sportage,29593.1,0.1267,3749.45,33342.55,Diesel,Automatic,2025,Electric-Vehicle,Pending_Launch
CAR-04888,New Zealand,Oceania,R6,Hulme,CanAm,32483.83,0.2641,8578.98,41062.81,Electric,Automatic,2025,Commercial|Electric-Vehicle,Active
CAR-04889,India,Asia,R1,Maruti Suzuki,Brezza,26733.49,0.2028,5421.55,32155.04,Hybrid,Manual,2024,Luxury|Premium,Pending_Launch
CAR-04890,Brazil,South America,R4,Troller,T4,22079.11,0.0956,2110.76,24189.87,Diesel,Automatic,2024,Luxury,Discontinued
CAR-04891,Germany,Europe,R2,Mercedes-Benz,EQS,70867.95,0.2732,19361.12,90229.07,Diesel,Automatic,2022,Premium|Electric-Vehicle,Active
CAR-04892,France,Europe,R2,Peugeot,3008,30631.63,0.0965,2955.95,33587.58,Petrol,Manual,2026,Premium,Discontinued
CAR-04893,New Zealand,Oceania,R6,Hulme,CanAm,30715.22,0.2751,8449.76,39164.98,Electric,Automatic,2024,Luxury|SUV|Electric-Vehicle,Discontinued
CAR-04894,Egypt,Africa,R5,EGA,7-Series Assy,19542.94,0.209,4084.47,23627.41,Diesel,Manual,2023,Economy|Electric-Vehicle,Active
CAR-04895,South Korea,Asia,R1,Hyundai,Santa Fe,22145.9,0.2424,5368.17,27514.07,Electric,Manual,2026,SUV|Electric-Vehicle,Active
CAR-04896,USA,North America,R3,Jeep,Compass,25414.64,0.2308,5865.7,31280.34,Diesel,Manual,2026,Commercial|Electric-Vehicle,Discontinued
CAR-04897,USA,North America,R3,Tesla,Model X,47792.13,0.1014,4846.12,52638.25,Diesel,Automatic,2025,Premium|Economy,Discontinued
CAR-04898,New Zealand,Oceania,R6,Hulme,CanAm,26663.07,0.2755,7345.68,34008.75,Petrol,Manual,2026,Luxury|Sedan,Active
CAR-04899,Canada,North America,R3,Campagna,T-Rex,37314.83,0.2433,9078.7,46393.53,Diesel,Automatic,2026,SUV|Sports,Discontinued
CAR-04900,Australia,Oceania,R6,Holden,Colorado,18965.74,0.1401,2657.1,21622.84,Diesel,Manual,2023,Economy|Electric-Vehicle,Discontinued
CAR-04901,Japan,Asia,R1,Honda,City,19948.6,0.1291,2575.36,22523.96,Petrol,Manual,2023,Sports|Economy,Active
CAR-04902,South Korea,Asia,R1,Kia,Sportage,37680.76,0.2091,7879.05,45559.81,Electric,Manual,2024,Economy|Electric-Vehicle,Active
CAR-04903,Canada,North America,R3,Campagna,T-Rex,29399.6,0.113,3322.15,32721.75,Diesel,Automatic,2025,Premium|Commercial,Discontinued
CAR-04904,Australia,Oceania,R6,Holden,Commodore,27976.72,0.2302,6440.24,34416.96,Diesel,Manual,2025,Sports|Economy,Active
CAR-04905,Italy,Europe,R2,Ferrari,SF90,251895.45,0.1374,34610.43,286505.88,Diesel,Automatic,2024,SUV|Sedan,Pending_Launch
CAR-04906,South Africa,Africa,R5,Birkin,S3,14018.31,0.0924,1295.29,15313.6,Diesel,Manual,2024,Economy,Pending_Launch
CAR-04907,USA,North America,R3,Chevrolet,Corvette,30596.51,0.2717,8313.07,38909.58,Hybrid,Manual,2026,SUV|Premium,Discontinued
CAR-04908,France,Europe,R2,Peugeot,5008,22993.51,0.2287,5258.62,28252.13,Electric,Automatic,2022,Economy|Electric-Vehicle,Active
CAR-04909,Germany,Europe,R2,Volkswagen,Passat,21248.54,0.2761,5866.72,27115.26,Diesel,Manual,2022,Sports|Premium,Pending_Launch
CAR-04910,USA,North America,R3,Ford,F-150,36001.5,0.2337,8413.55,44415.05,Hybrid,Manual,2025,Sports|Sedan,Active
CAR-04911,Australia,Oceania,R6,Holden,Colorado,18595.1,0.2226,4139.27,22734.37,Electric,Automatic,2026,Luxury|Sports|Electric-Vehicle,Discontinued
CAR-04912,Egypt,Africa,R5,EGA,7-Series Assy,17994.5,0.102,1835.44,19829.94,Hybrid,Automatic,2024,Sports|Economy,Active
CAR-04913,France,Europe,R2,Renault,Megane,20249.62,0.225,4556.16,24805.78,Hybrid,Manual,2026,SUV|Electric-Vehicle,Discontinued
CAR-04914,Canada,North America,R3,Campagna,T-Rex,30427.39,0.2415,7348.21,37775.6,Petrol,Manual,2026,Commercial|Electric-Vehicle,Discontinued
CAR-04915,Australia,Oceania,R6,Holden,Colorado,16950.51,0.1175,1991.68,18942.19,Hybrid,Automatic,2022,Premium|Economy,Pending_Launch
CAR-04916,Germany,Europe,R2,Audi,Q5,50134.2,0.2292,11490.76,61624.96,Diesel,Manual,2026,Electric-Vehicle|Sedan,Active
CAR-04917,India,Asia,R1,Mahindra,Scorpio-N,23302.18,0.1628,3793.59,27095.77,Electric,Automatic,2026,Sports|Premium|Electric-Vehicle,Discontinued
CAR-04918,India,Asia,R1,Maruti Suzuki,Swift,26643.2,0.1609,4286.89,30930.09,Electric,Manual,2024,Luxury|Sports|Electric-Vehicle,Active
CAR-04919,South Africa,Africa,R5,Birkin,S3,27109.92,0.2376,6441.32,33551.24,Diesel,Manual,2025,Luxury|Commercial,Pending_Launch
CAR-04920,India,Asia,R1,Maruti Suzuki,Swift,36973.85,0.088,3253.7,40227.55,Diesel,Manual,2023,Premium|Economy,Active
CAR-04921,France,Europe,R2,Peugeot,5008,27247.37,0.1952,5318.69,32566.06,Electric,Automatic,2026,Luxury|Premium|Electric-Vehicle,Pending_Launch
CAR-04922,India,Asia,R1,Mahindra,XUV300,21957.28,0.2499,5487.12,27444.4,Petrol,Manual,2023,SUV|Commercial,Pending_Launch
CAR-04923,USA,North America,R3,Jeep,Wrangler,35320.12,0.2028,7162.92,42483.04,Petrol,Manual,2025,Luxury|Economy,Active
CAR-04924,South Africa,Africa,R5,Birkin,S3,31141.68,0.183,5698.93,36840.61,Electric,Automatic,2025,Sports|Commercial|Electric-Vehicle,Active
CAR-04925,United Kingdom,Europe,R2,Jaguar,F-Pace,12517.33,0.2458,3076.76,15594.09,Electric,Manual,2022,SUV|Economy|Electric-Vehicle,Discontinued
CAR-04926,Argentina,South America,R4,Purasangre,Sprint,31291.78,0.2369,7413.02,38704.8,Petrol,Automatic,2025,Luxury|Economy,Active
CAR-04927,USA,North America,R3,Tesla,Model X,89353.11,0.1563,13965.89,103319.0,Hybrid,Automatic,2024,Commercial|Sedan,Pending_Launch
CAR-04928,South Africa,Africa,R5,Birkin,S3,16311.42,0.181,2952.37,19263.79,Petrol,Manual,2022,Luxury|Premium,Active
CAR-04929,United Kingdom,Europe,R2,Land Rover,Discovery,16975.49,0.1821,3091.24,20066.73,Hybrid,Manual,2023,Premium|Sedan,Pending_Launch
CAR-04930,United Kingdom,Europe,R2,Jaguar,XF,20453.09,0.2247,4595.81,25048.9,Diesel,Manual,2023,Commercial|Sedan,Active
CAR-04931,United Kingdom,Europe,R2,Aston Martin,Vantage,203714.18,0.0889,18110.19,221824.37,Electric,Automatic,2025,Premium|Sedan|Electric-Vehicle,Discontinued
CAR-04932,South Africa,Africa,R5,Birkin,S3,13099.8,0.2103,2754.89,15854.69,Petrol,Manual,2026,Luxury|Electric-Vehicle,Active
CAR-04933,Argentina,South America,R4,Purasangre,Sprint,24989.02,0.2304,5757.47,30746.49,Diesel,Manual,2022,Luxury|Electric-Vehicle,Pending_Launch
CAR-04934,Canada,North America,R3,Campagna,T-Rex,22263.77,0.1978,4403.77,26667.54,Hybrid,Manual,2024,SUV|Premium,Pending_Launch
CAR-04935,Brazil,South America,R4,Troller,T4,25087.75,0.1541,3866.02,28953.77,Electric,Automatic,2022,SUV|Luxury|Electric-Vehicle,Active
CAR-04936,New Zealand,Oceania,R6,Hulme,CanAm,36380.7,0.1782,6483.04,42863.74,Electric,Automatic,2024,SUV|Electric-Vehicle,Pending_Launch
CAR-04937,India,Asia,R1,Tata Motors,Harrier,28406.35,0.0975,2769.62,31175.97,Electric,Automatic,2023,Commercial|Electric-Vehicle,Discontinued
CAR-04938,Italy,Europe,R2,Fiat,Panda,31236.2,0.2782,8689.91,39926.11,Hybrid,Manual,2023,Premium|Commercial,Discontinued
CAR-04939,Italy,Europe,R2,Ferrari,Roma,157602.95,0.0894,14089.7,171692.65,Electric,Manual,2026,SUV|Sedan|Electric-Vehicle,Pending_Launch
CAR-04940,Australia,Oceania,R6,Holden,Commodore,24297.52,0.1266,3076.07,27373.59,Petrol,Manual,2025,Luxury|Economy,Pending_Launch
CAR-04941,Egypt,Africa,R5,EGA,7-Series Assy,34082.21,0.2649,9028.38,43110.59,Petrol,Automatic,2025,SUV|Sports,Pending_Launch
CAR-04942,Argentina,South America,R4,Purasangre,Sprint,21989.79,0.2528,5559.02,27548.81,Petrol,Manual,2026,Commercial,Active
CAR-04943,Germany,Europe,R2,Volkswagen,Golf,37662.1,0.1426,5370.62,43032.72,Hybrid,Automatic,2022,Economy|Electric-Vehicle,Active
CAR-04944,Australia,Oceania,R6,Holden,Commodore,37704.54,0.2182,8227.13,45931.67,Diesel,Manual,2026,Luxury|Electric-Vehicle,Active
CAR-04945,South Africa,Africa,R5,Birkin,S3,15122.01,0.175,2646.35,17768.36,Hybrid,Automatic,2024,Luxury|Economy,Pending_Launch
CAR-04946,Argentina,South America,R4,Purasangre,Sprint,16486.13,0.1632,2690.54,19176.67,Diesel,Automatic,2022,Commercial|Electric-Vehicle,Active
CAR-04947,India,Asia,R1,Tata Motors,Safari,25902.25,0.2128,5512.0,31414.25,Hybrid,Automatic,2024,Luxury|Sedan,Active
CAR-04948,Canada,North America,R3,Campagna,T-Rex,25180.89,0.1496,3767.06,28947.95,Diesel,Automatic,2022,Luxury,Active
CAR-04949,France,Europe,R2,Renault,Captur,37701.9,0.2672,10073.95,47775.85,Hybrid,Manual,2023,SUV|Sedan,Pending_Launch
CAR-04950,Germany,Europe,R2,Volkswagen,Golf,22038.91,0.1748,3852.4,25891.31,Hybrid,Automatic,2024,Sports|Premium,Active
CAR-04951,Japan,Asia,R1,Honda,Civic,37070.99,0.1783,6609.76,43680.75,Diesel,Automatic,2024,SUV|Premium,Discontinued
CAR-04952,China,Asia,R1,Geely,Coolray,27946.92,0.1804,5041.62,32988.54,Petrol,Manual,2022,Premium|Commercial,Active
CAR-04953,Italy,Europe,R2,Fiat,500,33671.4,0.2174,7320.16,40991.56,Diesel,Manual,2024,SUV|Electric-Vehicle,Active
CAR-04954,India,Asia,R1,Tata Motors,Nexon,30892.67,0.2594,8013.56,38906.23,Diesel,Manual,2022,SUV|Sports,Pending_Launch
CAR-04955,Germany,Europe,R2,Audi,e-tron,91647.13,0.1333,12216.56,103863.69,Diesel,Automatic,2025,Luxury|Sports,Discontinued
CAR-04956,South Korea,Asia,R1,Kia,EV6,26582.76,0.2579,6855.69,33438.45,Electric,Manual,2026,Economy|Sedan|Electric-Vehicle,Discontinued
CAR-04957,Egypt,Africa,R5,EGA,7-Series Assy,34983.0,0.2661,9308.98,44291.98,Petrol,Automatic,2022,Sports|Electric-Vehicle,Pending_Launch
CAR-04958,France,Europe,R2,Peugeot,5008,32497.1,0.1246,4049.14,36546.24,Diesel,Automatic,2026,SUV|Premium,Discontinued
CAR-04959,Argentina,South America,R4,Purasangre,Sprint,21801.91,0.1623,3538.45,25340.36,Petrol,Automatic,2023,Sports|Electric-Vehicle,Pending_Launch
CAR-04960,Egypt,Africa,R5,EGA,7-Series Assy,29551.85,0.1805,5334.11,34885.96,Hybrid,Automatic,2026,SUV|Luxury,Discontinued
CAR-04961,South Africa,Africa,R5,Birkin,S3,23500.22,0.2707,6361.51,29861.73,Hybrid,Automatic,2026,Economy|Sedan,Pending_Launch
CAR-04962,India,Asia,R1,Tata Motors,Altroz,20270.68,0.2265,4591.31,24861.99,Hybrid,Manual,2023,Sports|Economy,Discontinued
CAR-04963,Italy,Europe,R2,Lamborghini,Urus,205809.06,0.2345,48262.22,254071.28,Petrol,Manual,2024,Electric-Vehicle|Sedan,Discontinued
CAR-04964,Egypt,Africa,R5,EGA,7-Series Assy,18392.99,0.2438,4484.21,22877.2,Electric,Automatic,2024,Premium|Commercial|Electric-Vehicle,Pending_Launch
CAR-04965,Germany,Europe,R2,Volkswagen,Jetta,37869.77,0.2678,10141.52,48011.29,Diesel,Manual,2026,Premium|Economy,Discontinued
CAR-04966,Egypt,Africa,R5,EGA,7-Series Assy,37561.55,0.2766,10389.52,47951.07,Diesel,Automatic,2025,SUV|Commercial,Discontinued
CAR-04967,United Kingdom,Europe,R2,Jaguar,I-Pace,25588.19,0.1231,3149.91,28738.1,Petrol,Automatic,2026,Electric-Vehicle,Active
CAR-04968,India,Asia,R1,Mahindra,Scorpio-N,16899.01,0.2124,3589.35,20488.36,Petrol,Automatic,2024,Sports|Economy,Discontinued
CAR-04969,South Korea,Asia,R1,Kia,Sorento,35215.7,0.1708,6014.84,41230.54,Electric,Automatic,2023,Premium|Sedan|Electric-Vehicle,Discontinued
